atccode,drug_name,target_name,action
B02BX09,Fostamatinib,Serine/threonine-protein kinase 17B,antagonist
B02BX09,Fostamatinib,Serine/threonine-protein kinase 32A,inhibitor
B02BX09,Fostamatinib,Serine/threonine-protein kinase 32A,antagonist
L01EM03,Alpelisib,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",inhibitor
L04AA50,Ponesimod,Sphingosine 1-phosphate receptor 1,agonist
L04AA50,Ponesimod,Sphingosine 1-phosphate receptor 1,modulator
L04AA50,Ponesimod,Sphingosine 1-phosphate receptor 1,regulator
J05AX24,Tecovirimat,Envelope protein F13,inhibitor
R03DX10,Benralizumab,Interleukin-5 receptor subunit alpha,antibody
R03DX10,Benralizumab,Interleukin-5 receptor subunit alpha,binding
R03DX10,Benralizumab,Low affinity immunoglobulin gamma Fc region receptor III-A,antibody
R03DX10,Benralizumab,Low affinity immunoglobulin gamma Fc region receptor III-A,binding
J05AX18,Letermovir,Tripartite terminase subunit 1,inhibitor
J05AX18,Letermovir,Tripartite terminase subunit 2,inhibitor
J05AX18,Letermovir,Tripartite terminase subunit 3,inhibitor
L01ED05,Lorlatinib,ALK tyrosine kinase receptor,inhibitor
L01EX13,Gilteritinib,Receptor-type tyrosine-protein kinase FLT3,inhibitor
L01EX13,Gilteritinib,Serotonin Receptors,inhibitor
L01EX13,Gilteritinib,Tyrosine-protein kinase receptor UFO,inhibitor
L01EX13,Gilteritinib,ALK tyrosine kinase receptor,inhibitor
L01EN01,Erdafitinib,Fibroblast growth factor receptor 1,inhibitor
L01EN01,Erdafitinib,Fibroblast growth factor receptor 1,substrate
L01EN01,Erdafitinib,Fibroblast growth factor receptor 2,inhibitor
L01EN01,Erdafitinib,Fibroblast growth factor receptor 2,substrate
L01EN01,Erdafitinib,Fibroblast growth factor receptor 3,inhibitor
L01EN01,Erdafitinib,Fibroblast growth factor receptor 3,substrate
L01EN01,Erdafitinib,Fibroblast growth factor receptor 4,inhibitor
L01EN01,Erdafitinib,Fibroblast growth factor receptor 4,substrate
L01EN01,Erdafitinib,RET proto-oncogene,inhibitor
L01EN01,Erdafitinib,RET proto-oncogene,substrate
L01EN01,Erdafitinib,Macrophage colony-stimulating factor 1 receptor,inhibitor
L01EN01,Erdafitinib,Macrophage colony-stimulating factor 1 receptor,substrate
L01EN01,Erdafitinib,Platelet-derived growth factor receptor alpha,inhibitor
L01EN01,Erdafitinib,Platelet-derived growth factor receptor alpha,substrate
L01EN01,Erdafitinib,Platelet-derived growth factor receptor beta,inhibitor
L01EN01,Erdafitinib,Platelet-derived growth factor receptor beta,substrate
L01EN01,Erdafitinib,Mast/stem cell growth factor receptor Kit,inhibitor
L01EN01,Erdafitinib,Mast/stem cell growth factor receptor Kit,substrate
L01EN01,Erdafitinib,Vascular endothelial growth factor receptor 2,inhibitor
L01EN01,Erdafitinib,Vascular endothelial growth factor receptor 2,substrate
J05AB17,Brincidofovir,DNA polymerase,inhibitor
J05AB17,Brincidofovir,DNA polymerase,incorporation into and destabilization
J05AB17,Brincidofovir,Variola virus DNA,inhibitor
J05AB17,Brincidofovir,Variola virus DNA,incorporation into and destabilization
D11AH05,Dupilumab,Interleukin-4 receptor subunit alpha,antagonist
N07XX16,Deutetrabenazine,Synaptic vesicular amine transporter,inhibitor
D11AH07,Tralokinumab,Interleukin-13,antibody
P02BX04,Triclabendazole,Excretory Secretory (ES) proteins,inhibitor
L01ED04,Brigatinib,ALK tyrosine kinase receptor,inhibitor
L01ED04,Brigatinib,ALK tyrosine kinase receptor,binding
L01ED04,Brigatinib,Epidermal growth factor receptor,inhibitor
L01ED04,Brigatinib,Epidermal growth factor receptor,binding
L01ED04,Brigatinib,Tyrosine-protein kinase ABL1,inhibitor
L01ED04,Brigatinib,Tyrosine-protein kinase ABL1,binding
L01ED04,Brigatinib,Insulin-like growth factor 1 receptor,inhibitor
L01ED04,Brigatinib,Insulin-like growth factor 1 receptor,binding
L01ED04,Brigatinib,Receptor-type tyrosine-protein kinase FLT3,inhibitor
L01ED04,Brigatinib,Receptor-type tyrosine-protein kinase FLT3,binding
L01ED04,Brigatinib,Insulin receptor,inhibitor
L01ED04,Brigatinib,Insulin receptor,binding
L01ED04,Brigatinib,Hepatocyte growth factor receptor,inhibitor
L01ED04,Brigatinib,Hepatocyte growth factor receptor,binding
L01ED04,Brigatinib,Receptor tyrosine-protein kinase erbB-4,inhibitor
L01ED04,Brigatinib,Receptor tyrosine-protein kinase erbB-4,binding
L01ED04,Brigatinib,Receptor tyrosine-protein kinase erbB-2,inhibitor
L01ED04,Brigatinib,Receptor tyrosine-protein kinase erbB-2,binding
N06DX03,Aducanumab,Amyloid beta A4 protein,antagonist
N06DX03,Aducanumab,Amyloid beta A4 protein,binder
N06DX03,Aducanumab,Amyloid beta A4 protein,antibody
G04BD06,Propiverine,Muscarinic acetylcholine receptor M1,antagonist
G04BD06,Propiverine,Muscarinic acetylcholine receptor M2,antagonist
G04BD06,Propiverine,Muscarinic acetylcholine receptor M3,antagonist
G04BD06,Propiverine,Muscarinic acetylcholine receptor M4,antagonist
G04BD06,Propiverine,Muscarinic acetylcholine receptor M5,antagonist
G04BD06,Propiverine,Voltage-dependent L-type calcium channel subunit alpha-1C,antagonist
G04BD06,Propiverine,Alpha-1A adrenergic receptor,antagonist
J05AG06,Doravirine,Reverse transcriptase/RNaseH,inhibitor
M04AB03,Benzbromarone,Cytochrome P450 2C9,inhibitor
M04AB03,Benzbromarone,Cytochrome P450 2C19,inhibitor
J01AA13,Eravacycline,30S ribosomal protein S4,inhibitor
L01XK03,Rucaparib,Poly [ADP-ribose] polymerase 1,antagonist
L01XK03,Rucaparib,Poly [ADP-ribose] polymerase 2,antagonist
L01XK03,Rucaparib,Poly [ADP-ribose] polymerase 3,antagonist
B01AF04,Betrixaban,Coagulation factor X,inhibitor
L04AA42,Siponimod,Sphingosine 1-phosphate receptor 5,modulator
L04AA42,Siponimod,Sphingosine 1-phosphate receptor 1,modulator
N05CD14,Remimazolam,GABA(A) Receptor,positive allosteric modulator
N05CD14,Remimazolam,GABA(A) Receptor,ligand
N05CD14,Remimazolam,GABA(A) Receptor Benzodiazepine Binding Site,positive allosteric modulator
N05CD14,Remimazolam,GABA(A) Receptor Benzodiazepine Binding Site,ligand
J01AA15,Omadacycline,30S ribosomal protein S3,inhibitor
J01AA15,Omadacycline,30S ribosomal protein S7,inhibitor
J01AA15,Omadacycline,30S ribosomal protein S8,inhibitor
J01AA15,Omadacycline,30S ribosomal protein S19,inhibitor
J01AA15,Omadacycline,30S ribosomal protein S14,inhibitor
J01AA15,Omadacycline,16S ribosomal RNA,inhibitor
N02CD06,Rimegepant,Calcitonin gene-related peptide type 1 receptor,antagonist
C02KD01,Ketanserin,5-hydroxytryptamine receptor 2A,inverse agonist
L01EM02,Copanlisib,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",inhibitor
L01EM02,Copanlisib,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit delta isoform",inhibitor
L01FX09,Mogamulizumab,C-C chemokine receptor type 4,antagonist
D10AX06,Clascoterone,Androgen receptor,antagonist
L01EJ02,Fedratinib,Tyrosine-protein kinase JAK2,inhibitor
L01EJ02,Fedratinib,Receptor-type tyrosine-protein kinase FLT3,inhibitor
L01EJ02,Fedratinib,Tyrosine-protein kinase JAK1,inhibitor
L04AA47,Inebilizumab,B-lymphocyte antigen CD19,binder
C05AD06,Oxetacaine,Gastrin,inhibition of synthesis
L01EA06,Asciminib,Tyrosine-protein kinase ABL1,inhibitor
L01EA06,Asciminib,Tyrosine-protein kinase ABL1,allosteric modulator
L04AA38,Ozanimod,Sphingosine 1-phosphate receptor 1,agonist
L04AA38,Ozanimod,Sphingosine 1-phosphate receptor 5,agonist
J01GB14,Plazomicin,30S ribosomal protein S14,inhibitor
J01GB14,Plazomicin,30S ribosomal protein S11,inhibitor
L01XX69,Lurbinectedin,DNA,adduct
L01FB02,Moxetumomab pasudotox,B-cell receptor CD22,binder
L01FB02,Moxetumomab pasudotox,B-cell receptor CD22,inactivator
L01FB02,Moxetumomab pasudotox,Elongation factor 2,binder
L01FB02,Moxetumomab pasudotox,Elongation factor 2,inactivator
J05AX23,Ibalizumab,T-cell surface glycoprotein CD4,antagonist
J05AX23,Ibalizumab,C-C chemokine receptor type 5,antagonist
J05AX23,Ibalizumab,C-X-C chemokine receptor type 4,antagonist
G02AD01,Dinoprost,Prostaglandin D2 receptor 2,agonist
D10AD06,Trifarotene,Retinoic acid receptor gamma,agonist
D10AD06,Trifarotene,Retinoic acid receptor beta,agonist
D10AD06,Trifarotene,Retinoic acid receptor alpha,agonist
J01XX12,Lefamulin,50S ribosomal protein L22,binder
H05BX04,Etelcalcetide,Extracellular calcium-sensing receptor,agonist
L01XX72,Tazemetostat,Histone-lysine N-methyltransferase EZH2,inhibitor
L01XX72,Tazemetostat,Histone-lysine N-methyltransferase EZH1,inhibitor
L01FX17,Sacituzumab govitecan,Tumor-associated calcium signal transducer 2,antibody
L01FX17,Sacituzumab govitecan,Tumor-associated calcium signal transducer 2,inhibitor
L01FX17,Sacituzumab govitecan,DNA topoisomerase 1,antibody
L01FX17,Sacituzumab govitecan,DNA topoisomerase 1,inhibitor
L01FX17,Sacituzumab govitecan,Far upstream element-binding protein 1,antibody
L01FX17,Sacituzumab govitecan,Far upstream element-binding protein 1,inhibitor
D06AX14,Ozenoxacin,DNA gyrase subunit A,inhibitor
D06AX14,Ozenoxacin,DNA topoisomerase 4 subunit A,inhibitor
L02BB06,Darolutamide,Androgen receptor,antagonist
L02BB06,Darolutamide,Progesterone receptor,antagonist
D08AL30,Silver,Metallothionein,binder
D08AL30,Silver,Ceruloplasmin,binder
D08AL30,Silver,Serum albumin,binder
D08AL30,Silver,Alpha-2-macroglobulin,binder
L01EX15,Pexidartinib,Macrophage colony-stimulating factor 1 receptor,inhibitor
L01EX15,Pexidartinib,Mast/stem cell growth factor receptor Kit,inhibitor
L01EX15,Pexidartinib,Receptor-type tyrosine-protein kinase FLT3,inhibitor
L01EX15,Pexidartinib,Platelet-derived growth factor receptor beta,inhibitor
L01FX13,Enfortumab vedotin,Nectin-4,binder
L01FX13,Enfortumab vedotin,Nectin-4,antibody
N05AL03,Tiapride,Dopamine D2 receptor,blocker
N05AL03,Tiapride,Dopamine D2 receptor,antagonist
N05AL03,Tiapride,Dopamine D3 receptor,blocker
N05AL03,Tiapride,Dopamine D3 receptor,antagonist
N05AL03,Tiapride,Serotonin Receptors,blocker
N05AL03,Tiapride,Serotonin Receptors,antagonist
N05AL03,Tiapride,Alpha-1 adrenergic receptors,blocker
N05AL03,Tiapride,Alpha-1 adrenergic receptors,antagonist
N05AL03,Tiapride,Alpha-2 adrenergic receptors,blocker
N05AL03,Tiapride,Alpha-2 adrenergic receptors,antagonist
V04CD06,Macimorelin,Growth hormone secretagogue receptor type 1,agonist
D10AF04,Meclocycline,30S ribosomal protein S7,antagonist
B02BX07,Lusutrombopag,Thrombopoietin receptor,agonist
J06BC03,Bezlotoxumab,Clostridium difficile Toxin B,antibody
L03AA10,Lenograstim,Granulocyte colony-stimulating factor receptor,agonist
V09IX12,Fluciclovine (18F),Neutral amino acid transporter B(0),binder
V09IX12,Fluciclovine (18F),Neutral amino acid transporter B(0),inhibitor
V09IX12,Fluciclovine (18F),Y+L amino acid transporter 1,binder
V09IX12,Fluciclovine (18F),Y+L amino acid transporter 1,inhibitor
V09IX12,Fluciclovine (18F),Cationic amino acid transporter 3,binder
V09IX12,Fluciclovine (18F),Cationic amino acid transporter 3,inhibitor
V09IX12,Fluciclovine (18F),Glutamate (NMDA) receptor,binder
V09IX12,Fluciclovine (18F),Glutamate (NMDA) receptor,inhibitor
V09IX12,Fluciclovine (18F),Glutamate receptor 1,binder
V09IX12,Fluciclovine (18F),Glutamate receptor 1,inhibitor
V09IX12,Fluciclovine (18F),Glutamate receptor 2,binder
V09IX12,Fluciclovine (18F),Glutamate receptor 2,inhibitor
V09IX12,Fluciclovine (18F),Glutamate receptor 3,binder
V09IX12,Fluciclovine (18F),Glutamate receptor 3,inhibitor
V09IX12,Fluciclovine (18F),Glutamate receptor 4,binder
V09IX12,Fluciclovine (18F),Glutamate receptor 4,inhibitor
D07AB01,Clobetasone,Glucocorticoid receptor,agonist
M09AX07,Nusinersen,Survival motor neuron protein,antisense oligonucleotide
L01EB06,Olmutinib,Epidermal growth factor receptor,inhibitor
S01EX07,Ripasudil,Rho-associated protein kinase 1,inhibitor
S01EX07,Ripasudil,Rho-associated protein kinase 2,inhibitor
C09AA15,Zofenopril,Angiotensin-converting enzyme,inhibitor
M01AB06,Alclofenac,Prostaglandin G/H synthase 2,antagonist
A06AX07,Plecanatide,Guanylate cyclase soluble subunit alpha-2,agonist
A16AB17,Cerliponase alfa,Cation-independent mannose-6-phosphate receptor,ligand
J01FA08,Troleandomycin,50S ribosomal protein L32,inhibitor
J01FA08,Troleandomycin,50S ribosomal protein L32,activator
J01FA08,Troleandomycin,50S ribosomal protein L4,inhibitor
J01FA08,Troleandomycin,50S ribosomal protein L4,activator
J01FA08,Troleandomycin,Nuclear receptor subfamily 1 group I member 2,inhibitor
J01FA08,Troleandomycin,Nuclear receptor subfamily 1 group I member 2,activator
L03AA14,Lipegfilgrastim,Granulocyte colony-stimulating factor receptor,agonist
R02AA03,Dichlorobenzyl alcohol,Sodium channel protein,antagonist
N05BA14,Pinazepam,GABA(A) Receptor,positive allosteric modulator
N05BA14,Pinazepam,GABA(A) Receptor,ligand
N05BA14,Pinazepam,GABA(A) Receptor Benzodiazepine Binding Site,positive allosteric modulator
N05BA14,Pinazepam,GABA(A) Receptor Benzodiazepine Binding Site,ligand
C04AE04,Dihydroergocristine,Serotonin Receptors,antagonist
C04AE04,Dihydroergocristine,Serotonin Receptors,agonist
C04AE04,Dihydroergocristine,Beta adrenergic receptor,antagonist
C04AE04,Dihydroergocristine,Beta adrenergic receptor,agonist
C04AE04,Dihydroergocristine,Alpha adrenergic receptor,antagonist
C04AE04,Dihydroergocristine,Alpha adrenergic receptor,agonist
C04AE04,Dihydroergocristine,Dopamine receptor,antagonist
C04AE04,Dihydroergocristine,Dopamine receptor,agonist
M01AB17,Bufexamac,Prostaglandin G/H synthase 1,inhibitor
M01AB17,Bufexamac,Prostaglandin G/H synthase 2,inhibitor
M01AB17,Bufexamac,Histone deacetylase 6,inhibitor
M01AB17,Bufexamac,Histone deacetylase 10,inhibitor
D06BB09,Edoxudine,DNA polymerase,inhibitor
N05BA03,Medazepam,GABA(A) Receptor,positive allosteric modulator
N05BA03,Medazepam,GABA(A) Receptor,ligand
N05BA03,Medazepam,GABA(A) Receptor Benzodiazepine Binding Site,positive allosteric modulator
N05BA03,Medazepam,GABA(A) Receptor Benzodiazepine Binding Site,ligand
M02AA11,Bendazac,Free radicals,blocker
M02AA11,Bendazac,Prostaglandin G/H synthase 1,blocker
M02AA11,Bendazac,Prostaglandin G/H synthase 2,blocker
D06AX08,Tyrothricin,Acetylcholinesterase,inhibitor
D06AX08,Tyrothricin,Acetylcholinesterase,disruptor
D06AX08,Tyrothricin,Beta-galactosidase,inhibitor
D06AX08,Tyrothricin,Beta-galactosidase,disruptor
D06AX08,Tyrothricin,Phospholipid membrane,inhibitor
D06AX08,Tyrothricin,Phospholipid membrane,disruptor
G02CB05,Metergoline,Sodium channel protein type 2 subunit alpha,inhibitor
A03AA06,Rociverine,Muscarinic acetylcholine receptor M1,antagonist
A03AA06,Rociverine,Muscarinic acetylcholine receptor M2,antagonist
A03AA06,Rociverine,Muscarinic acetylcholine receptor M3,antagonist
A03AA06,Rociverine,Muscarinic acetylcholine receptor M4,antagonist
A03AA06,Rociverine,Muscarinic acetylcholine receptor M5,antagonist
L03AX15,Mifamurtide,Toll-like receptor 4,ligand
L03AX15,Mifamurtide,Nucleotide-binding oligomerization domain-containing protein 2,ligand
N05CD11,Loprazolam,GABA(A) Receptor,positive allosteric modulator
N05CD11,Loprazolam,GABA(A) Receptor,ligand
N05CD11,Loprazolam,GABA(A) Receptor Benzodiazepine Binding Site,positive allosteric modulator
N05CD11,Loprazolam,GABA(A) Receptor Benzodiazepine Binding Site,ligand
A03AB15,Diphemanil,Muscarinic acetylcholine receptor M3,antagonist
B02AB04,Camostat,Trypsin-1,inhibitor
B02AB04,Camostat,Transmembrane protease serine 2,inhibitor
B02AB04,Camostat,Suppressor of tumorigenicity 14 protein,inhibitor
B02AB04,Camostat,Cholecystokinin,inhibitor
P03AC02,Bioallethrin,Voltage-gated sodium channel alpha subunit,modulator
P03AC02,Bioallethrin,Voltage-gated sodium channel alpha subunit,agonist
P03AC02,Bioallethrin,Voltage-gated sodium channel alpha subunit,blocker
P03AC02,Bioallethrin,Sodium channel protein,modulator
P03AC02,Bioallethrin,Sodium channel protein,agonist
P03AC02,Bioallethrin,Sodium channel protein,blocker
P03AC02,Bioallethrin,Voltage-dependent calcium channel,modulator
P03AC02,Bioallethrin,Voltage-dependent calcium channel,agonist
P03AC02,Bioallethrin,Voltage-dependent calcium channel,blocker
P03AC02,Bioallethrin,Voltage-dependent T-type calcium channel,modulator
P03AC02,Bioallethrin,Voltage-dependent T-type calcium channel,agonist
P03AC02,Bioallethrin,Voltage-dependent T-type calcium channel,blocker
P03AC02,Bioallethrin,Voltage-dependent P/Q-type calcium channel,modulator
P03AC02,Bioallethrin,Voltage-dependent P/Q-type calcium channel,agonist
P03AC02,Bioallethrin,Voltage-dependent P/Q-type calcium channel,blocker
P03AC02,Bioallethrin,Voltage-dependent L-type calcium channel,modulator
P03AC02,Bioallethrin,Voltage-dependent L-type calcium channel,agonist
P03AC02,Bioallethrin,Voltage-dependent L-type calcium channel,blocker
A05BA08,Glycyrrhizic acid,Corticosteroid 11-beta-dehydrogenase isozyme 1,antagonist
A05BA08,Glycyrrhizic acid,Corticosteroid 11-beta-dehydrogenase isozyme 1,translocation inhibitor
A05BA08,Glycyrrhizic acid,Corticosteroid 11-beta-dehydrogenase isozyme 1,inducer
A05BA08,Glycyrrhizic acid,Tumor necrosis factor,antagonist
A05BA08,Glycyrrhizic acid,Tumor necrosis factor,translocation inhibitor
A05BA08,Glycyrrhizic acid,Tumor necrosis factor,inducer
A05BA08,Glycyrrhizic acid,Caspase-3,antagonist
A05BA08,Glycyrrhizic acid,Caspase-3,translocation inhibitor
A05BA08,Glycyrrhizic acid,Caspase-3,inducer
A05BA08,Glycyrrhizic acid,Nuclear factor NF-kappa-B,antagonist
A05BA08,Glycyrrhizic acid,Nuclear factor NF-kappa-B,translocation inhibitor
A05BA08,Glycyrrhizic acid,Nuclear factor NF-kappa-B,inducer
A05BA08,Glycyrrhizic acid,Lipoprotein lipase,antagonist
A05BA08,Glycyrrhizic acid,Lipoprotein lipase,translocation inhibitor
A05BA08,Glycyrrhizic acid,Lipoprotein lipase,inducer
A09AA04,Tilactase,Lactose,cleavage
C01CX07,Xamoterol,Beta-1 adrenergic receptor,partial agonist
M01AB11,Acemetacin,Prostaglandin G/H synthase 1,antagonist
M01AB11,Acemetacin,Prostaglandin G/H synthase 2,antagonist
N05CD12,Doxefazepam,GABA(A) Receptor,positive allosteric modulator
N05CD12,Doxefazepam,GABA(A) Receptor,ligand
N05CD12,Doxefazepam,GABA(A) Receptor Benzodiazepine Binding Site,positive allosteric modulator
N05CD12,Doxefazepam,GABA(A) Receptor Benzodiazepine Binding Site,ligand
G03DB05,Demegestone,Progesterone receptor,agonist
D07AC17,Fluticasone,Glucocorticoid receptor,agonist
D07AC17,Fluticasone,Glucocorticoid receptor,inhibitor
D07AC17,Fluticasone,Glucocorticoid receptor,antagonist
D07AC17,Fluticasone,Progesterone receptor,agonist
D07AC17,Fluticasone,Progesterone receptor,inhibitor
D07AC17,Fluticasone,Progesterone receptor,antagonist
D07AC17,Fluticasone,Cytosolic phospholipase A2,agonist
D07AC17,Fluticasone,Cytosolic phospholipase A2,inhibitor
D07AC17,Fluticasone,Cytosolic phospholipase A2,antagonist
D07AC17,Fluticasone,Mineralocorticoid receptor,agonist
D07AC17,Fluticasone,Mineralocorticoid receptor,inhibitor
D07AC17,Fluticasone,Mineralocorticoid receptor,antagonist
N05CD06,Lormetazepam,GABA(A) Receptor,positive allosteric modulator
N05CD06,Lormetazepam,GABA(A) Receptor,ligand
N05CD06,Lormetazepam,GABA(A) Receptor Benzodiazepine Binding Site,positive allosteric modulator
N05CD06,Lormetazepam,GABA(A) Receptor Benzodiazepine Binding Site,ligand
L01XX59,Enasidenib,"Isocitrate dehydrogenase [NADP], mitochondrial",inhibitor
L01XX71,Tisagenlecleucel,B-lymphocyte antigen CD19,antibody
L01XX51,Talimogene laherparepvec,Heparan sulfate,activator
L01XX51,Talimogene laherparepvec,DNA polymerase catalytic subunit,activator
